Golang Golang | w_freq: 2 - 2 | wiki_freq: 21 - 11 | sentence_idx: 2076 | align_1: 4-3 | align_2: 5-8 | entity: Golang - none |    IronFunctions is written on Golang and really supports functions in any language . ||| IronFunctions 是 在 Golang 上 编写 的 ， 并且 真正 支持 任何 语言 的 函数 。 
Hufflepuff—because 赫奇帕夫 | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 801061 | align_1: 4-4 | align_2: 5-9 | entity: Hufflepuff—because - 赫奇帕夫 |    “ When you smell Hufflepuff—because their house was near the kitchens—it ’s like cookies , gingerbread , and warm happiness . ” ||| “ 当 你 闻到 赫奇帕夫 的 味道 - 因为 他们 的 房子 靠近 厨房 - 它 就 像 饼干 ， 姜饼 ， 还有 温暖 的 幸福 。 

Gosling Gosling | w_freq: 18 - 8 | wiki_freq: 2078 - 27 | sentence_idx: 804631 | align_1: 16-16 | align_2: 17-20 | entity: Ryan Gosling - Ryan Gosling |    Morris : ( Laughter ) I would probably want to go out with ... maybe Ryan Gosling . ||| 莫瑞兹 : （ 大笑 ） 我 大概 会 想 和 ...... 或许 雷恩 葛斯林 ( Ryan Gosling ) 约会 吧 。 

Azure Azure | w_freq: 238 - 234 | wiki_freq: 4642 - 529 | sentence_idx: 805022 | align_1: 8-6 | align_2: 9-12 | entity: “ Azure Research Engagement Project - none |    This program is also known as the “ Azure Research Engagement Project ” . ||| 这个 项目 也 被 叫做 “ Azure 参与 研究 项目 （ Azure Research Engagement Project ） ” 。 

Guidelines 准则 | w_freq: 85 - 481 | wiki_freq: 4619 - 3845 | sentence_idx: 806761 | align_1: 9-9 | align_2: 10-13 | entity: Community Guidelines - none |    If this is your first time violating our Community Guidelines , you ’ll get a warning with no penalty to your channel . ||| 如果 这是 您 首次 发布 违反 我们 《 社区 准则 》 的 内容 ， 您 将 会 收到 警告 ， 但 我们 不 会 对 您 的 频道 做出 处罚 。 

Enemies Enemies | w_freq: 32 - 7 | wiki_freq: 3110 - 29 | sentence_idx: 809400 | align_1: 17-19 | align_2: 18-23 | entity: Enemies - none |    “ I want it to be personal to you on this day , ” the Love Your Enemies author said . ||| “ 我 希望 这 一 天 对 你 来说 是 个人性 的 一 天 ， ” 这位 Love Your Enemies 《 爱敌人 》 作家 说 。 

Excelsior Excelsior | w_freq: 4 - 5 | wiki_freq: 4861 - 34 | sentence_idx: 810665 | align_1: 18-29 | align_2: 19-36 | entity: Excelsior - none |    If Netflix creates those jobs and retains them through 2029 , it could receive $ 4 million in Excelsior Jobs Program tax credits through the Empire State Development agency . ||| 如果 Netflix 能 创造 这些 工作 岗位 并 保留 到 2029 年 ， 它 可以 通过 帝国 开发 机构 （ Empire State Development ） 获得 400 万 美元 的 Excelsior 就业 计划 税收 抵免 （ Excelsior Jobs Program tax credits ） 。 

Sodom 林志玲 | w_freq: 10 - 1 | wiki_freq: 1742 - 158 | sentence_idx: 812591 | align_1: 0-1 | align_2: 1-7 | entity: Sodom - 林志玲 |    Sodom rejected Lot , and was destroyed . ||| 不过 林志玲 以 「 NOT YET 」 否认 跟言 承旭 复合 。 

Buffett 沃伦·巴菲特 | w_freq: 113 - 8 | wiki_freq: 3208 - 49 | sentence_idx: 816066 | align_1: 4-4 | align_2: 5-8 | entity: Warren Buffett - 沃伦·巴菲特 |    He also said Warren Buffett and his first wife Susan once sang it to the couple . ||| 他 还 说 ， 沃伦·巴菲特 （ WarrenBuffett ） 和 他 第一 任 妻子 苏珊 还 曾 为 他们 夫妇 唱 过 这 首 歌 。 

Nomad 滑鼠 | w_freq: 7 - 3 | wiki_freq: 2233 - 514 | sentence_idx: 818517 | align_1: 9-15 | align_2: 10-19 | entity: Nomad - none |    For the master and slave servers , Consul and Nomad run on them . ||| 在 SQL Server Management Studio 的 左窗格 中 ， 在 伺服器 名称 上 按 一下 滑鼠 右键 ， 然后 选取 [ 内容 ] 。 

FITZGERALD 菲兹杰拉德 | w_freq: 1 - 1 | wiki_freq: 2 - 0 | sentence_idx: 819691 | align_1: 0-0 | align_2: 1-4 | entity: none - 菲兹杰拉德 ( Fitzgerald |    FITZGERALD : The rich are different from us . ||| 菲兹杰拉德 ( Fitzgerald ) : 富人 不同 于 我们 . 

careertrack.com ​careertrack.com | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 822415 | align_1: 2-1 | align_2: 3-9 | entity: none - ​careertrack.com |    According to careertrack.com the best rated job in 2011 is Software Engineer , at least in the US . ||| 根据 ​careertrack.com 的 调查 结果 ​ ， 2011年 ​ 的 最佳 职业 是 软件 工程师 ​ （ 至少 在 美国 是 这样 ​ ） 。 

GDPR GDP | w_freq: 156 - 558 | wiki_freq: 653 - 3373 | sentence_idx: 823072 | align_1: 16-17 | align_2: 17-25 | entity: none - GDP R |    Earlier this year , YouGov surveyed British businesses about the upcoming data protection changes , specifically GDPR . ||| 今年 早些时候 ， You Gov 就 英国 企业 对 即将 到来 的 数据 保护 变化 （ 特别是 GDP R ） 的 情况 进行 了 调查 。 

Analytics Analytics | w_freq: 101 - 64 | wiki_freq: 3180 - 60 | sentence_idx: 825668 | align_1: 14-7 | align_2: 15-11 | entity: Google Analytics - none |    Let me here tell you that it is not possible to reverse the Google Analytics filters , so you should create them with great care and full attention . ||| 让 我 来 告诉 你 ， Google Analytics （ 分析 ） 过滤器 是 不 可能 的 ， 所以 你 应该 非常 小心 和 全神贯注 地 创建 它们 。 

Imola Imola | w_freq: 7 - 3 | wiki_freq: 1855 - 5 | sentence_idx: 826832 | align_1: 10-7 | align_2: 11-14 | entity: Imola - none |    – 2007 - 2008 Chronicles for the history of Medieval Imola ( Italy , funded by the Carimola Foundation ) . ||| 2007-2008 Chronicles for the history of Medieval Imola （ 伊莫拉 中世纪 历史 编年 ） ( Italy , 获 Carimola 基金会 资助 ) . 

Sah-Him xíng | w_freq: 1 - 1 | wiki_freq: 2 - 6 | sentence_idx: 834295 | align_1: 4-9 | align_2: 5-18 | entity: Sah-Him - none |    Your name is Al Sah-Him and you are Warith al Ghul ! " ||| “ 你 的 名字 叫 赵 之 行 （ xíng ） ？ ” “ 行 （ háng ） ， 赵 之 行 （ háng ） 。 

Intent Intent | w_freq: 10 - 6 | wiki_freq: 1900 - 8 | sentence_idx: 837193 | align_1: 14-16 | align_2: 15-22 | entity: Intent - none |    In 2012 , Australian Television produced the documentary , Stephen Vitiello : Listening with Intent . ||| 在 2012年 ， 澳洲 电视台 制作 了 一 部 纪录片 ， Stephen Vitiello : Listening With Intent （ 听 的 意图 ） 。 

Morya 惟圣 | w_freq: 1 - 53 | wiki_freq: 206 - 5 | sentence_idx: 837994 | align_1: 25-12 | align_2: 26-20 | entity: El Morya - none |    The Lord ( or , as they would say in the East , the Chohan ) of the first Ray is the Ascended Master El Morya . ||| 君子 之 道 ， 焉 可 诬 也 ？ 有始有卒者 ， 其 惟圣 人乎 ！ ” ， 13.14 冉子 退朝 。 

BUDDHA 佛陀 | w_freq: 1 - 171 | wiki_freq: 7 - 2325 | sentence_idx: 838577 | align_1: 2-1 | align_2: 3-14 | entity: BUDDHA - none |    Contents : BUDDHA STANDARD TIME : awakening to the infinite possibilities of now ||| 《 佛陀 标准 时间 ： 让 当下 的 无限 可能 觉醒 》 ( Buddha standard time : awakening to the infinite possibilities 

Da'sh Da'sh | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 846726 | align_1: 9-8 | align_2: 10-12 | entity: Da'sh - none |    So , let 's not worry how to translate Da'sh and concentrate our efforts instead on ridding the world of this barbaric menace . ||| 因此 ， 让 我们 不要 担心 如何 翻译 Da'sh 这个 词 ， 而 需要 将 我们 的 努力 集中 在 摆脱 这个 野蛮 的 威胁 上 。 

Wolfed Wolfed | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 848141 | align_1: 10-8 | align_2: 11-16 | entity: Wolfed - none |    MJ : I have n't read the script yet for Wolfed – it 's one of the movies that we 're going to be making and I 'm really excited about it . ||| MJ ： 我 还 没有 读 过 《 Wolfed （ 狼人 ） 》 的 剧本 呢 -- 它 是 我们 打算 作 的 一 部 电影 ， 我 很 兴奋 。 

Rhapsody Rhapsody | w_freq: 8 - 8 | wiki_freq: 4228 - 65 | sentence_idx: 850798 | align_1: 1-2 | align_2: 2-8 | entity: Bohemian Rhapsody - none |    Bohemian Rhapsody Lyrics : Is this the real life ? ||| 《 Bohemian Rhapsody 》 （ 波西米亚 狂想曲 ） 歌词 ： Is this the real life ? 

Qur’an 古兰经 | w_freq: 176 - 402 | wiki_freq: 541 - 2268 | sentence_idx: 851361 | align_1: 1-1 | align_2: 2-14 | entity: Qur’an - none |    The Qur’an says , in Surat Maryam , ||| 《 古兰经 》 对 麦尔彦 生产 的 那 一刻 的 故事 做 了 详尽 描述 。 

WhatsApp WhatsApp | w_freq: 224 - 230 | wiki_freq: 1540 - 229 | sentence_idx: 851666 | align_1: 7-10 | align_2: 8-15 | entity: WhatsApp Academy - WhatsApp 学院 |    In United Arab Emirates you can watch WhatsApp Academy on TV . ||| 在 阿联酋 ， 你 可以 在 电视 上 观看 《 WhatsApp 学院 》 （ WhatsApp Academy ） 。 

salooooooo7y salooooooo7y | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 852068 | align_1: 0-0 | align_2: 1-4 | entity: none - salooooooo7y |    salooooooo7y : God be with you , and help you beat your rotten enemies . ||| salooooooo7y [ 5 ] ： 愿神 与 你们 同 在 ， 助 你们 打倒 腐败 的 敌人 。 

Nisham Nisham | w_freq: 1 - 1 | wiki_freq: 29 - 0 | sentence_idx: 853032 | align_1: 1-1 | align_2: 2-5 | entity: Mohammed Nisham - Nisham |    Mohammed Nisham : Millionaire accused of murdering security guard because he was too slow opening his front gate ||| 穆罕默德·尼沙姆（Mohammed Nisham ）   ： 百万 富翁 被 指控 谋杀 了 保安   ， 因为 他 打开 前门 的 速度 太 慢 了 

TruckersMP TruckersMP | w_freq: 5 - 5 | wiki_freq: 6 - 15 | sentence_idx: 854238 | align_1: 7-7 | align_2: 8-11 | entity: TruckersMP - none |    2016 I heard the first time about TruckersMP as some of my friends asked me to drive some trips together . ||| 2016年 ， 我 第一 次 听到 有关 TruckersMP 的 信息 ， 因为 我 的 一些 朋友 要求 我 一起 开车 旅行 。 

Dior Dior | w_freq: 20 - 21 | wiki_freq: 3200 - 177 | sentence_idx: 855083 | align_1: 25-23 | align_2: 26-29 | entity: Dior - none |    He made some of the greatest art I ’ve ever seen at Calvin [ Klein ] , and he did it when he was at Dior . ||| 他 创造 了 我 在 卡尔文 （ Klein ） 见 过 的 最 伟大 的 艺术 ， 而 当 他 在 迪奥 （ Dior ） 时 就 做到 了 。 

Apletaeva Apletaeva | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 864323 | align_1: 6-7 | align_2: 7-11 | entity: Marina Apletaeva - none |    According to allergist and immunologist Marina Apletaeva , the vaccine that scientists are working on will be safe to use . ||| 据 过敏学家 和 免疫学家 玛丽娜·阿普列塔耶娃 （ Marina Apletaeva ） 所 说 ， 科学家 正在 研制 的 疫苗 可以 安全 使用 。 

Fryman(One Fryman | w_freq: 1 - 1 | wiki_freq: 0 - 7 | sentence_idx: 864357 | align_1: 4-5 | align_2: 5-15 | entity: Pamela Fryman(One - Pamela Fryman |    Directing will be Pamela Fryman(One Day at a Time , How I Met Your Mother ) . ||| 导演 ： 潘米拉·弗莱曼 ( Pamela Fryman ) （ 《 踏实 新 人生 》 ( One Day at a Time ) 、 《 追爱 总动员 》 ( How I Met Your Mother ) ） 

MIMO MIMO | w_freq: 4 - 6 | wiki_freq: 686 - 95 | sentence_idx: 867330 | align_1: 1-1 | align_2: 2-6 | entity: MIMO - none |    Massive MIMO technology and 5 G communications are often mentioned in the same sentence . ||| 大规模 MIMO ( Massive MIMO ) 技术 和 5G 通信 通常 在 同 一句话 中 提及 。 

Analytics Analytics | w_freq: 101 - 64 | wiki_freq: 3180 - 60 | sentence_idx: 872496 | align_1: 3-3 | align_2: 4-7 | entity: Google Analytics - Google Analytics |    Furthermore , Google Analytics and Google Analytics 360 have earned the independent security standard ISO 27001 certification . ||| 此外 ， Google Analytics （ 分析 ） 和 Google Analytics 360 均 获得 了 独立 的 安全 标准 ISO 27001 认证 。 

Bakhtin Bakhtin | w_freq: 1 - 1 | wiki_freq: 640 - 2 | sentence_idx: 875589 | align_1: 10-10 | align_2: 11-16 | entity: Mikhail Bakhtin - none |    The sanest voice in the room is that of Mikhail Bakhtin remarking that all cultural understanding necessarily involves dialogue because all of us have blind spots and need the other to show us what can be found in them . ||| 房间 里 最 健全 的 声音 是 米哈伊尔·巴赫金 （ Mikhail Bakhtin ） 的 声音 ， 他 说 ， 所有 的 文化 理解 都 必须 涉及 对话 ， 因为 我们 所有人 都 有 盲点 ， 需要 另 一个 盲点 来 向 我们 展示 在 这些 盲点 中 能 找到 什么 。 

ADVERTISING ISING | w_freq: 1 - 1 | wiki_freq: 11 - 8 | sentence_idx: 880063 | align_1: 7-6 | align_2: 8-11 | entity: none - MY LIFE IN ADVERT ISING |    In the book , MY LIFE IN ADVERTISING , Claude Hopkins says , “ If a thing is useful they call it work , if useless they call it play . ||| 在 《 MY LIFE IN ADVERT ISING 》 一 书 中 ， Claude Hopkins 这样 写道 ： “ 一 件 事 如果 有用 ， 人们 就 把 它 称为 工作 ， 一 件 事 如果 没用 ， 人们 就 把 它 称为 游戏 。 

EUSS EUSS | w_freq: 2 - 2 | wiki_freq: 7 - 0 | sentence_idx: 881062 | align_1: 13-10 | align_2: 14-15 | entity: EUSS - none |    “ The focus should be on offering reassurances and avoiding misconceptions about the EUSS and on ensuring that EU Member States step up and provide a similar level of reassurance for UK nationals . ” ||| “ 重点 应该 放 在 提供 保证 和 避免 对 EUSS 的 误解 上 ， 并 确保 欧盟 成员国 加紧 为 英国 国民 提供 类似 水平 的 保证 。 

Blankfein Blankfein | w_freq: 2 - 2 | wiki_freq: 132 - 1 | sentence_idx: 881836 | align_1: 2-2 | align_2: 3-7 | entity: Blankfein - none |    Instead , Blankfein likes the idea of a currency backed by consensus . ||| 反之 ， Blankfein 表示 ， 自己 很 喜欢 一 种 由 共识 支撑 的 货币 概念 。 

Cement Cement | w_freq: 3 - 3 | wiki_freq: 4351 - 18 | sentence_idx: 882480 | align_1: 14-16 | align_2: 15-21 | entity: UltraTech Cement - none |    So , essentially , what was earlier L&T cement , now transforms into UltraTech Cement . " ||| 因此 ， 从 本质 上 来说 ， 只是 以前 L&T Cement 的 产品 现在 变成 UltraTech Cement 的 产品 了 " 。 

Deeloo deeloo | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 884479 | align_1: 24-24 | align_2: 25-32 | entity: Deeloo - none |    “ I have learned that helping people save money or make money is the best thing I can do for them , ” said Deeloo , who moved to the United States with his mother and two sisters in 2009 before his father came to join them a year later . ||| “ 据 我 了解 ， 帮助 人们 省钱 或 赚钱 的 是 我 能 为 他们 做 的 最好 的 事情 ， ” 说 deeloo ， 谁 动 了 他 的 母亲 ， 并 在 2009年 两 个 姐妹 在 美国 之前 ， 他 的 父亲 来到 一 年后 加入 他们 的 行列 。 

Renoviso Renoviso | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 885451 | align_1: 5-3 | align_2: 6-9 | entity: Renoviso - none |    And companies like Casper or Renoviso enable purchases that may not happen very often , but are products that you will interact with every single day in your home . ||| 像 Casper 或 Renoviso 这样 的 公司 ， 可以 让 那些 可能 不 会 经常 发生 的 购买 行为 发生 ， 但是 这些 产品 是 你 每天 都 可以 在 家里 进行 互动 的 产品 。 

PAUL 保罗·马纳福特 | w_freq: 3 - 2 | wiki_freq: 77 - 5 | sentence_idx: 891001 | align_1: 3-3 | align_2: 4-9 | entity: none - 保罗·马纳福特 |    THE CLINIC PERMITTED PAUL MANAFORT one 10-minute call each day . ||| 诊疗 所 允许 保罗·马纳福特 （ Paul Manafort ） 每天 打 十 分钟 的 电话 。 

Analytics Analytics | w_freq: 101 - 64 | wiki_freq: 3180 - 60 | sentence_idx: 891294 | align_1: 12-10 | align_2: 13-14 | entity: Analytics - Google Analytics ( 分析 ) 360 |    For customers who link their DoubleClick and Google Analytics ( or Google Analytics 360 ) accounts , impacted events may not have been recorded . ||| 对于 链接 其 DoubleClick 和 Google Analytics ( 或 Google Analytics ( 分析 ) 360 ) 帐户 的 客户 ， 可能 未 记录 受 影响 的 事件 。 

Parfumeur Parfumeur | w_freq: 1 - 2 | wiki_freq: 30 - 0 | sentence_idx: 891347 | align_1: 13-28 | align_2: 13-43 | entity: Parfumeur - none |    The Diary of a Nose : A Year in the Life of a Parfumeur ||| 作品 ： 调香师 日记 : 爱马仕 香水 大师 艾连纳 的 创作 生活 与 哲学 、 The Diary of a Nose : A Year in the Life of a Parfumeur 、 The Diary of a Nose : A Year in the Life of a Parfumeur 

Musk Musk | w_freq: 241 - 87 | wiki_freq: 3245 - 39 | sentence_idx: 892123 | align_1: 13-12 | align_2: 14-17 | entity: Musk - Elon Musk |    And now a colleague found him to say that Elon Musk - Elon Musk ! - needed his personal ... ||| 现在 ， 一 位 同事 找到 他 ， 说 伊隆·马斯克 （ Elon Musk ） —— 是 马斯克耶 ！ —— 需要 他 本人 提供 帮助 。 

Qur’an 古兰经 | w_freq: 176 - 402 | wiki_freq: 541 - 2268 | sentence_idx: 893610 | align_1: 1-1 | align_2: 2-11 | entity: Qur’an - none |    The Qur’an Commands Muslims to Behead Disbelievers . ||| 《 古兰经 》 对 “ 不 信道 的 人 ” ， 就是 非 穆斯林 。 

ICMS ICMS | w_freq: 2 - 2 | wiki_freq: 70 - 3 | sentence_idx: 897901 | align_1: 1-1 | align_2: 2-5 | entity: ICMS - none |    At ICMS you will experience our next generation education . ||| 在 ICMS 学习 期间 ， 你 将 体验 我们 的 “ 新一代 教育 ” 。 

AK-47s AK-47 | w_freq: 3 - 13 | wiki_freq: 449 - 194 | sentence_idx: 898090 | align_1: 16-14 | align_2: 17-19 | entity: AK-47s - AK-47 |    It is unusual . and no one in this country , including owners of AR-15s and AK-47s think that what is happening right now is okay . ” ||| 他 说 ： “ 在 这个 国家 ， 没有 人 ， 包括 AR-15 和 AK-47 的 拥有者 ， 都 认为 现在 正在 发生 的 事情 是 可以 的 。 

Unlock Unlock | w_freq: 10 - 3 | wiki_freq: 315 - 9 | sentence_idx: 899587 | align_1: 3-2 | align_2: 4-7 | entity: Unlock - none |    U is for Unlock : " I did n't know this team could do this ! " ||| U 即 Unlock （ 释放 潜能 ） ： “ 我 没 想到 这 团队 还 能 办到 这些 ！ ” 

Scene- Scene | w_freq: 2 - 13 | wiki_freq: 0 - 127 | sentence_idx: 901036 | align_1: 2-2 | align_2: 3-13 | entity: Broken Social Scene- - none |    Broken Social Scene- You Forgot It in People ||| Broken Social Scene 的 店 内 演出 ， 那时 ， 他们 刚 发行 You Forgot It In People 。 

Andreasen 纳塔莉·德希 | w_freq: 2 - 2 | wiki_freq: 441 - 9 | sentence_idx: 915382 | align_1: 4-3 | align_2: 5-8 | entity: Heidi Andreasen - 纳塔莉·德希 |    NED Wheelchair tennis Heidi Andreasen ( ||| 2007 美网 硬地 纳塔莉·德希 ( Nathalie Dechy ) ( 

Fallout Fallout | w_freq: 15 - 12 | wiki_freq: 2698 - 24 | sentence_idx: 918979 | align_1: 7-8 | align_2: 8-13 | entity: Fallout 3 - none |    " We feel that we 're doing Fallout 3 having done one and two , even though we did n't . ||| " " 我们 感觉 好像 已经 做 了 Fallout 1,2 才 来 做 第三 集 的 ， 虽然 我们 并 没有 。 

tudayyi'i'l-thawb 安拉降下 | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 919185 | align_1: 11-6 | align_2: 12-12 | entity: none - 安拉降下 |    And , moreover , the Apostle said to A'isha : La tudayyi'i'l-thawb hatta turaqqi'ihi . ||| 安拉 的 使者 说 ： “ 安拉降下 一 种 病 ， 就 降下 与 之 匹配 的 药物 ” 。 

6A. 6A | w_freq: 1 - 7 | wiki_freq: 134 - 80 | sentence_idx: 920133 | align_1: 10-10 | align_2: 10-17 | entity: none - Level 6A |    ( Please park your car at Red Zone , Level 6A. ||| （ 请 将 车 停泊 于 Red Zone , Level 6A , 我们 就 靠近 粉红色 墙处 ) 

Operator Operator | w_freq: 18 - 6 | wiki_freq: 3696 - 34 | sentence_idx: 922381 | align_1: 4-4 | align_2: 5-11 | entity: none - Approved Economic Operator – |    AEO ( Approved Economic Operator ): This certification serves to confirm the reliable security of the international supply chain . ||| AEO （ Approved Economic Operator – 经 认证 的 经营者 ） ： 该 认证 的 目的 是 为了 确认 国际 供应链 的 安全 可靠性 。 

Renaudel 雷诺德尔 | w_freq: 1 - 1 | wiki_freq: 23 - 0 | sentence_idx: 925773 | align_1: 4-7 | align_2: 5-12 | entity: Renaudel - 雷诺德尔 |    Only political invalids like Renaudel can speak of a peaceful , constitutional road to socialism . ||| 只有 政治 上 的 残障者 ， 比如 雷诺德尔 之 流 ， 才 会 大 谈 什么 和平 、 合宪 的 走向 社会主义 的 道路 。 

Clouds- Clouds | w_freq: 1 - 5 | wiki_freq: 0 - 44 | sentence_idx: 926693 | align_1: 1-2 | align_2: 2-9 | entity: Blue Clouds- - none |    Blue Clouds- Elizabeth Mitchell and You Are My Flower ||| 《 Blue Clouds 》 – 伊丽莎白·米切尔 （ 英语 ： Elizabeth Mitchell ( musician ) ） & You Are My Flower 

Celts 齐君 | w_freq: 4 - 2 | wiki_freq: 3005 - 14 | sentence_idx: 929045 | align_1: 11-8 | align_2: 12-13 | entity: Celts - none |    And were believed to represent the Goidelic ( or Gaelic ) Celts . ||| ” 就 与 众盟 誓 ， 立阳生 为 齐君 ， 就是 悼 公 。 

Obamacare 奥巴马 | w_freq: 29 - 732 | wiki_freq: 954 - 2115 | sentence_idx: 929920 | align_1: 11-11 | align_2: 12-15 | entity: Obamacare - 奥巴马 |    “ Democrats in leadership may say they are doubling down on Obamacare but you have to wonder how many more unilateral delays their candidates running in 2014 can withstand . ” ||| “ 领导层 的 民主党人 可能 会 说 他们 正在 加倍 对 奥巴马 的 关注 ， 但 你 不得不 怀疑 他们 的 候选人 在 2014年 能够 承受 多少 单方面 的 延误 。 

Fellaini Fellaini | w_freq: 12 - 9 | wiki_freq: 171 - 0 | sentence_idx: 930410 | align_1: 4-2 | align_2: 5-7 | entity: Fellaini - none |    If ( Marouane ) Fellaini gets through the session today , it 's more or less a full squad . ||| 如果 [Maraoune] Fellaini 今天 （ 周五 ） 参加 会议 ， 那 或多或少 是 一个 完整 的 阵容 。 

MJ MJ | w_freq: 29 - 35 | wiki_freq: 2039 - 179 | sentence_idx: 932109 | align_1: 8-6 | align_2: 9-12 | entity: MJ - none |    “ I would appeal for anyone who knew MJ and may have information about what happened to her and in particular her association with the address in Vandrome Road where she was found to come forward . ||| “ 我 会 向 任何 知道 MJ 的 人 提出 上诉 ， 并且 可能 有关于 她 身上 发生 的 事情 的 信息 ， 特别 是 她 与 Vandrome路 上 的 地址 有关 ， 她 被 发现 会 挺身而出 。 

Islam-Savvy 圣杯 | w_freq: 1 - 33 | wiki_freq: 0 - 505 | sentence_idx: 932315 | align_1: 2-2 | align_2: 3-6 | entity: Islam-Savvy - none |    Call it Islam-Savvy if you wish . ||| 《 响应 圣杯 之 召唤 ， 若 愿 顺应 此 意 ， 便 回应 吧 。 

Reversal 回潮 | w_freq: 1 - 4 | wiki_freq: 614 - 53 | sentence_idx: 934272 | align_1: 29-24 | align_2: 30-28 | entity: The Great Reversal - none |    He served as an agricultural consultant , and some of his reports and proposals ( such as a UN-funded model collective villages project ) are included in The Great Reversal . ||| 他 担任 农业 顾问 ， 他 的 一些 报告 和 计划 （ 比方说 联合国 资助 的 模范 集体村 计划 ） 收入 了 《 大 回潮 》 一 书 。 

Randle 朱利叶斯-兰德尔 | w_freq: 1 - 1 | wiki_freq: 2168 - 0 | sentence_idx: 935464 | align_1: 19-18 | align_2: 20-23 | entity: Julius Randle - 朱利叶斯-兰德尔 |    “ The one that really affected me and maybe even affected this decision [ to retire ] was Julius Randle . ||| “ 真正 触动 到 我 ， 甚至 影响 了 这 一 决定 ( 退休 ) 的 事情 是 朱利叶斯-兰德尔 ( 的 受伤 ) 。 

Qi’da Qi'da | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 936431 | align_1: 8-6 | align_2: 9-11 | entity: Zhil Qi’da - none |    Thus Sunday will be the 30th of Zhil Qi’da and Monday the first day of Zhil Hijjah . ||| 因此 ， 星期天 将 是 Zhil Qi'da 的 第30 天 ， 而 星期一 是 Zhil Hijjah 的 第一 天 。 

HEMMINGWAY 海明威 | w_freq: 3 - 14 | wiki_freq: 0 - 688 | sentence_idx: 936769 | align_1: 0-0 | align_2: 1-4 | entity: none - 海明威 |    HEMMINGWAY : Yes , they have more money . ||| 海明威 （ Hemingway ） ： 是的 ， 他们 有 更 多 的 钱 。 

Fortnite 福特尼 | w_freq: 13 - 1 | wiki_freq: 1012 - 0 | sentence_idx: 938674 | align_1: 6-6 | align_2: 7-11 | entity: Fortnite - 福特尼 |    It also means that titles like Fortnite will be fingered as culprits in narratives around an erosion of culture and well-being ( although this is largely driven by misinformed industry critics ) . ||| 这 也 意味着 ， 像 《 福特尼 》 这样 的 书名 将 被 指 为 文化 和 福祉 侵蚀 的 叙事 中 的 罪魁祸首 （ 尽管 这 在 很 大 程度 上 是 由 误传 的 行业 批评家 造成 的 ） 。 

Smurfy Smurfy | w_freq: 1 - 1 | wiki_freq: 19 - 1 | sentence_idx: 939817 | align_1: 4-4 | align_2: 5-11 | entity: Smurfy - none |    " I 'm Too Smurfy " Right Said Fred 2:46 ||| 10 . I'm Too Smurfy （ 英语 ： I'm Too Sexy ） Right Said Fred （ 英语 ： Right Said Fred ） 2:46 

EC2 EC2 | w_freq: 18 - 17 | wiki_freq: 292 - 48 | sentence_idx: 942779 | align_1: 13-9 | align_2: 14-14 | entity: Amazon EC2 - none |    In the future , the program hopes to expand its use of Amazon EC2 to include other remote sensing applications . ||| 今后 ， 该 计划 希望 扩展 其 对 Amazon EC2 的 使用 范围 ， 以 包含 其他 遥感 应用 程序 。 

Kovach 科瓦奇 | w_freq: 2 - 4 | wiki_freq: 205 - 63 | sentence_idx: 946310 | align_1: 13-14 | align_2: 14-18 | entity: Kovach - 科瓦奇 |    Although she has seen a lot of tactical growth in her squad , Kovach believes the most valuable training was the time she spent building trust with her troops . ||| 虽然 她 在 班组 中 看到 了 很多 战术 上 的 成长 ， 但 科瓦奇 说 ， 她 认为 最 有 价值 的 训练 是 她 与 部队 建立 信任 的 时间 。 

Birkmayer Birkmayer | w_freq: 2 - 2 | wiki_freq: 6 - 0 | sentence_idx: 949469 | align_1: 3-1 | align_2: 4-6 | entity: Birkmayer - none |    To quote Dr. Birkmayer “ NADH is the biological Rocket Fuel . ||| 引用 Birkmayer 博士 的话 ， 就是 “ NADH 是 生物 火箭 燃料 。 

Benadict 伊丽莎白·本尼迪克特 | w_freq: 1 - 1 | wiki_freq: 1 - 0 | sentence_idx: 951593 | align_1: 1-1 | align_2: 2-8 | entity: Elizabeth Benadict - 伊丽莎白·本尼迪克特 |    Elizabeth Benadict , Me , My Hair and I : Twenty-Seven Women Untable an Obsession ||| ---- 伊丽莎白·本尼迪克特 （ Elizabeth Benedict ） ， 编辑 ， 《 我 的 头发 与 我 ： 解开 二十七 位 女性 的 困扰 》 （ Me,My Hair and I:Twenty-seven Women Untangle an Obsession ） 

